NTSl	7F0035	-1.0503856533503	-7.0764047021962	-4.2375932461626
EW	00C5FF	-0.092500125057995	-3.4621021313466	-3.1394965251025
CENT2mo	7F0039	-0.45719460053845	-5.4447187821718	-2.3905564427233
MDl	FF00CA	-0.7664677653127	-1.4674298941688	-2.7826556210741
RSPv2	22FF00	-0.40941410167286	-2.8532994129258	-0.3484998667109
MH	FF00CD	-0.27713596133318	-1.5601135965706	-2.0413249327156
RSPv5	A1FF00	-0.6538449737093	-2.9231620863527	-0.32097943922506
AON1	FF0028	-1.4122300631684	2.6313028799284	-4.1627670756748
ENTmv5/6	7F6300	-3.2720456269824	-3.6171210730505	-4.8879543433643
ECT5	FF0025	-4.1688240552959	-3.5676580682612	-2.4599522602453
PTLp4	FF0022	-2.773612363158	-2.676771346392	-0.31962700863758
PIR1	7F6900	-3.5305805575679	-0.12553809765278	-4.9975114811838
RSPv6b	FFDC00	-0.91425982365003	-2.6296539052555	-0.42546790484528
TEa1	5C007F	-4.8213143986202	-3.1059861795233	-2.3166825178775
PVp	697F00	-0.24870651493262	-2.2269670973265	-5.5988627535738
AOBgr	28FF00	-1.3124719334169	3.5955873157769	-2.7743234931602
CA1sr	31FF00	-2.5835962429841	-2.697102010483	-1.9020716420059
AId6b	62007F	-2.8634248238822	0.98691801589544	-3.1861641561128
SPFp	C7FF00	-1.6720711963596	-2.8403469280183	-3.3960208832835
PVHpmm	D0FF00	-0.35640319021495	-0.89122431010616	-4.7049997951835
IF	707F00	-0.17578090707976	-3.213543398459	-4.1751649524536
ORBvl5	FFE100	-1.1963485278544	2.2684039880907	-2.5795789369509
BSTse	FF3900	-1.0585395213075	-0.21733779631043	-3.1612310782613
AUDp4	0EFF00	-4.5816757951691	-2.6126132905047	-1.882978603296
PPN	317F00	-1.3345255123347	-4.5182803295967	-3.4720028922733
AUDv2/3	71007F	-4.8909813582564	-2.1646400799973	-2.4239244079747
PAA3	FF002E	-3.2264565075959	-1.9191518180064	-5.7594666416815
PVHmpd	7F5600	-0.20806801189758	-0.85899604843459	-4.6788248600677
APN	7F4F00	-1.2918881670327	-2.7369920647362	-2.3282517055368
BA	5F7F00	-2.0266076441508	-1.0418310482354	-5.5178159551554
SSp-bfd6b	F900FF	-3.0851284216247	-0.89871876225179	-1.7306446646301
PRE3	007F62	-2.7244788932691	-4.1947254472673	-1.9118975126667
ORBl6b	0039FF	-1.2076317206221	1.8081581146505	-2.2036839684373
AIv1	1FFF00	-3.4524737447772	1.3528671285522	-3.9117939375927
NODmo	7F007B	-0.65864179561836	-6.7280490917379	-3.4594496487354
PFLmo	7F007C	-3.8427819060343	-5.6038413826188	-4.3010501522591
AIv6b	FFDF00	-1.2300001420081	1.8075002199039	-2.1987497578375
SPVOmdmv	00FF90	-1.9097141825209	-6.0964878335315	-4.6969233875565
CNlam	00FF93	-2.6889446081925	-5.8516850794121	-4.2972220113294
DN	007F01	-2.4322653401889	-6.1177631809242	-3.2376776670569
SubG	FF004D	-2.5345398840197	-2.5289279657732	-3.548095616532
PRNc	00FF96	-0.82947280542049	-5.0626308864281	-4.7520867552488
AOBmi	147F00	-1.3644129159691	3.3885840468482	-2.6545263560876
IP	00FF02	-1.7274473916268	-6.3401030190109	-2.9350597208477
SSp-ll4	00FFF9	-1.9848185315229	-0.39579009899479	-0.35787840914687
TEa2/3	004BFF	-4.6071855759865	-3.2548782170279	-2.2262700587276
AUDd6b	00FFF0	-3.6853687341988	-2.5311502495191	-1.6859754638736
GU1	00FFF3	-4.0167998686001	0.9218359434875	-3.3166855029893
MGd	7F1B00	-2.1814018902891	-3.1269109807922	-2.5113220168305
COAa2	002E7F	-2.6053519630564	-0.91009400341691	-5.8093820831083
SSp-tr2/3	00FFF6	-2.4909223190838	-1.4689064142954	0.035427617099307
RM	00FF0B	-0.094937054928749	-5.3439091106721	-5.5140267246846
FS	7F2100	-2.4233068765582	-0.0063776057785141	-4.9470324432241
AIv2/3	0F7F00	-3.0079042618231	1.5265889975006	-3.7124739351856
PA	3CFF00	-2.5931601813141	-2.5600781927565	-5.0283022691369
MOs6b	00FFFC	-1.0714591097843	0.17317442550586	-1.2499856360111
grey	00FFFF	-1.8127667013384	-1.4557615211547	-2.7505640895049
MOBmi	00FFD6	-1.1025707597395	4.1484482501004	-3.3527070778185
PBme	7F4C00	-1.8902824099116	-5.4236742830103	-3.3316630811708
ACAv6a	D000FF	-0.78392023731131	0.26656214286411	-1.4535397511656
TTd4	0056FF	-0.75473794671749	1.5145226078284	-3.2972687651364
LA	8B00FF	-3.6820599939946	-1.9708483538929	-4.1259855470127
SPVC	7F0075	-1.9752771404708	-7.5953801024669	-4.6771191622716
ISN	7F0076	-1.4391273477675	-5.6654211469579	-4.7693582763188
AMd	4BFF00	-0.80284093083167	-0.84297384231093	-3.3164222602923
SLD	7F0073	-0.86669019024682	-5.158353164952	-3.4200224751692
VISal6b	7F7600	-3.2636531672956	-3.1517245515452	-0.9906961104469
SCig-c	007F0F	-0.39818824464129	-3.2831836717553	-1.7372678315953
MV	7F0078	-0.81630578081488	-6.0998835701663	-3.8338376822833
SSs5	ED00FF	-4.0979192307629	-0.55427089355596	-2.4664990340252
PBlc	007F0C	-1.2041042112719	-5.1695979808437	-2.816403897432
SCig	00FF9F	-1.0932240360738	-4.2008087007957	-1.0806911697486
NDB	7F1E00	-0.66678369638615	0.73948705468966	-5.2453918628494
AUDpo1	7F7800	-4.8794465833354	-3.6632166448329	-1.783379705028
GU6b	057F00	-2.8456987092292	0.99712011817569	-2.9884700721828
POST2	9000FF	-2.1214620282692	-4.2518394739472	-1.2596038093771
SCig-a	007F4F	-0.99718950694853	-3.2319959960753	-1.4982938554551
SSp-n4	81FF00	-3.7667821833378	0.70216056414663	-2.2421395349985
AP	00D6FF	-0.12497970348616	-7.4889856231855	-4.0034511121633
VISam6b	DC00FF	-1.6719383508406	-3.1019099656116	-0.31136911173581
COApm3	FFD000	-2.863424616558	-2.6096483509822	-5.3163708816349
MOp6b	FF007F	-1.3612021424766	0.19055515493084	-1.3096904704958
SNc	62FF00	-1.5190703755359	-3.2151719443984	-4.051049391793
MPNl	FF2800	-0.54243328684274	-0.19111277779221	-5.3764737356706
TR3	A200FF	-3.7731935774479	-2.9564724920675	-5.0280787363462
SSp-un6a	FF7600	-2.576503658576	0.53452858593596	-1.9038682078237
ORBvl6b	FF6200	-1.1643284992384	1.8076867870708	-2.2240296089605
CL	CDFF00	-1.0254340972492	-1.6656776283536	-2.5007707756095
PGRNd	787F00	-0.33973713180022	-6.2237063217888	-4.5080334313922
CU	357F00	-0.99168043410079	-7.3683628669765	-3.9365259670946
SCdw	00BFFF	-0.58754629245617	-4.120239365349	-1.6294244215508
ENTmv3	FFC700	-3.1348885869712	-3.5239159062992	-5.0684695136709
VISp6a	7F7500	-2.5685414729815	-3.7851065551361	-0.64139355504761
AUDp6b	467F00	-3.9290364373898	-2.5309865358873	-2.0949722207243
RSPd6a	00FFDC	-1.1185547512042	-3.1862413076272	-0.14488319236123
UVUmo	FF0076	-0.54163895599272	-7.2768078664942	-3.3071740339265
PPY	FF0070	-0.66707765015183	-5.9352166478595	-6.2973216411005
TEa4	00257F	-4.448274145738	-3.227197927317	-2.2474940885582
COPYmo	FF0079	-1.9242606827746	-7.2033743293452	-3.2646097581194
PVHpml	287F00	-0.40237137431063	-0.8161317934402	-4.5092111656566
FOTUgr	7B7F00	-0.51014354941352	-7.5890019689454	-1.9086620379608
RSPagl2/3	FF001F	-1.1857788064946	-3.4281715637612	0.45523987098555
PTLp2/3	7F2E00	-2.7921812050626	-2.6398091524998	-0.14850027310069
AVP	5C00FF	-0.6631306645345	0.26273249777001	-5.6625108713985
NTSco	7F0A00	-0.1864395203972	-7.5005356330824	-4.1497643972995
PERI2/3	FFD900	-4.6726005306935	-2.6458974355481	-3.4809311047006
FN	007F40	-0.96114932432348	-6.547062059582	-2.6933053785126
CUL4_5gr	007F43	-1.058755496301	-6.2238386007723	-1.4336853019721
TEa6b	00FF59	-4.0352309660933	-3.0513429714532	-2.5033579839954
CNspg	007F49	-2.5060773314411	-5.4647265765636	-3.8109322577451
SPVOrdm	007F48	-1.8112007585714	-5.7897947261314	-4.4645666609017
AOB	00FF56	-1.360655092689	3.4683942601375	-2.5507624749473
COApl1	00FF50	-2.8416506791364	-1.9804188787298	-5.9636001560134
TTv3	00FF53	-0.75470577844979	2.116183740541	-4.6457630910934
POST3	48007F	-2.1760692189789	-4.0987016815487	-1.1203108504655
VISal5	487F00	-3.5021409897689	-3.1815866420041	-0.73844910999788
PAR3	7F001B	-3.1263853270162	-4.2681823189141	-2.9992469440034
SSp-un4	FFF600	-3.231748551834	-0.13384196576724	-1.3219455816715
III	1F007F	-0.20515318796115	-3.8983544569567	-2.9747191571555
PL1	001A7F	-0.20192123741233	2.0675080662321	-1.6212786501271
BSTju	00FFB9	-1.3492051246273	0.11430096095678	-4.0618484446037
MPN	FFA700	-0.51108987488521	0.10723310055084	-5.1981621956946
VPL	00FFB6	-2.0291590324211	-1.6588020944141	-3.2059564870615
PT	00FFB0	-0.42888723654739	-0.48752939119466	-3.3813984119151
ILA5	7F7200	-0.71499411184994	1.7498064958108	-2.5835296083249
SGN	00FFB3	-2.0202225464213	-3.186778995621	-2.6016562055591
LINGgr	FF0B00	-0.31622120025528	-6.1775181694841	-3.0673322920959
NOT	7F0F00	-1.3393849434905	-2.9561481631995	-1.7462744236647
FLmo	00F9FF	-3.1294892337364	-5.2150834925442	-3.9549565021896
SSp-bfd4	7F0001	-3.6943791927406	-0.80217029872177	-1.2187730844913
ACAv6b	68007F	-0.91842774504561	0.29100434883721	-1.4694522638357
PBls	E4FF00	-1.4259247921806	-5.055082440147	-2.658782412546
SSp-ul4	FF0084	-2.7558987107349	0.032924279938889	-0.8206902562812
MOBgl	59007F	-1.0829462256122	4.1848521628201	-3.4758398332485
ORBvl2/3	4E7F00	-1.0599689956465	2.3847286637638	-2.8527866683007
AONe	FFD600	-1.5600822824503	3.1441275498828	-3.811810185707
GRN	7F0800	-0.58338341162449	-6.3564578437021	-5.2487081747103
AUDpo6b	FF008D	-4.0686017168736	-3.6685056088214	-2.0126625903136
MY	2E00FF	-1.3383438283654	-6.5691360205048	-5.0998587398781
LSc	00FFBF	-0.5874619037898	0.071913542449249	-2.2250108723207
TMv	6B7F00	-0.95699372180796	-2.4910676718308	-5.4501418777811
MEApv	00FFBC	-2.04352646992	-2.0445051006534	-5.198547170959
SSp-bfd5	FF0081	-3.4872606169515	-0.84864681234651	-1.3540331729464
BSTtr	7F5C00	-1.1649487460314	-0.26186471548418	-4.3265856926284
SSs2/3	FF0087	-4.5205659646457	-0.53671608828748	-2.3515091717265
RCH	FF2500	-0.67430424467357	-0.8348598987175	-5.8656176926168
KF	007F4C	-1.8836325893679	-4.9849279043438	-3.6042800091078
SG	007F4B	-0.2640683472485	-5.6213892418767	-4.017395791593
AT	007F4E	-0.41900397977891	-4.5126755239372	-3.5338015101664
VISam1	7F3600	-1.7688149952287	-3.1412183283098	0.59441847119424
LDT	FF1700	-0.56659680035346	-5.2141387866507	-3.0310732099398
SSp-un1	87FF00	-3.515289585994	0.31143470185026	-1.2474032736838
AIp6a	00FF5F	-3.8842847570881	-0.44561028264842	-3.762479520743
AId1	7F000E	-3.0314118926402	1.9899888403037	-3.4375136880203
PGRNl	FF8D00	-1.2808924823109	-6.4193943126243	-5.948399399633
MPNm	7F1400	-0.38099528804437	-0.18155306417319	-5.3648303590771
SOCl	FF00E4	-1.6043394402406	-5.0778331512537	-5.5056313656059
SLC	FF00E7	-1.0845006343998	-5.1542580440718	-3.6046783148903
VISp5	FFEA00	-2.596645598462	-3.8553267821971	-0.40058907860064
PST	FFA400	-1.4230620714904	-1.7938759805498	-4.6926718133485
VAL	39007F	-1.2628432414049	-1.3548335908108	-3.3840996216504
RSPagl1	7F2F00	-1.1445456777449	-3.4336827319259	0.62278511729808
IA	FF003F	-2.9884545402768	-1.2382304592839	-4.9485554032729
VISpm1	00177F	-1.5945551174301	-4.510328523046	-0.078974986095224
ENTl6b	7F0059	-4.1034477617559	-2.8395124714168	-3.9026365991478
DP2/3	157F00	-0.58689286292148	1.8075519338526	-3.2283892530858
MDc	7F0025	-0.62704616691149	-1.5400650571492	-2.7632206389433
MGm	7F0024	-2.0296323810874	-3.0721782653988	-3.035623273558
OT3	42007F	-1.8293254647462	0.90196897508944	-5.7098705513408
OP	7F002F	-0.62435645906221	-2.6074435935785	-1.6630133979547
VTA	7F002E	-0.75869747171589	-2.9907026684472	-4.2860296678192
ZI	7F002C	-1.5785790088239	-2.0057406782259	-4.0371773963401
ENTl4	7F2500	-4.2093391733925	-3.7355194375077	-3.7919871770247
SAG	FFA100	-1.8692076593536	-4.3007680323955	-2.8063987936562
ECT1	FF5900	-4.748759714003	-3.5049628689625	-2.5977050599224
CLA	FF0039	-3.0589958562616	0.52530288101947	-3.3651722952432
AONm	FF5600	-0.9412407714025	2.2892787541649	-4.0452941548672
GR	EAFF00	-0.6474984588472	-7.7079302634812	-4.0164699791634
PAA2	7F2800	-3.1968057268713	-1.8581539565824	-5.9791037568215
ENTl4/5	FF0033	-4.3066882286454	-2.0016932855596	-3.8299959193514
CA3slu	FF0031	-2.4652700517575	-2.4251978803221	-2.5961494307764
PAR2	FF0036	-2.7873057404494	-4.3566975121482	-2.915391342989
[0]	000000	-3.514167718924	-0.62326695341755	-2.9456051276148
IRN	FF00ED	-1.1898110953733	-6.6694477004058	-5.01526209766
NTSm	FF00EA	-0.79105876898338	-6.9519752434337	-4.2342480262267
NTSce	FF1400	-0.81805651569159	-7.1438723170428	-4.1113796082964
SSp-n1	02FF00	-4.206847677763	0.71383284262164	-2.1353339354834
COApl3	2EFF00	-3.0017861088784	-2.3168506965252	-5.4577091952535
MEApd-a	3F007F	-2.3816247262902	-1.9532123030326	-4.8096443271971
PF	667F00	-0.71801788585823	-2.214356670487	-2.9315703887728
CM	4DFF00	-0.23799373494893	-1.4014824448336	-3.4464843501697
LT	00FF1C	-2.3602533234071	-2.7956960512207	-3.7079111727308
SCig-b	00FF1F	-1.0180822023027	-3.2408829430071	-1.9039736480241
SMT	6800FF	-0.53635270869466	-1.3621586237573	-3.8778978536909
SSp-ul6a	F300FF	-2.4221356457909	0.12377640986105	-1.4145571418468
SBPV	7F5500	-0.23514666673162	-0.7869207227108	-5.2726639985576
TTd2	AD00FF	-0.55094450775167	1.9355982176009	-3.5913134086805
V	67FF00	-1.5989648602503	-5.1183390492368	-4.2844544404188
SSp-m2/3	84FF00	-3.4607480549712	1.0085189049912	-1.6024833649895
AHNc	5600FF	-0.66785547051816	-0.70996770062147	-5.1055755152431
SPVOcdm	00DCFF	-1.6818271435208	-6.3473004236106	-4.5508610904258
MGv	FF0048	-2.3436043929094	-3.1896166700351	-2.8659507959181
BSTmg	007F5C	-0.82121442163097	-0.048356950607683	-4.7605950341072
AUDv1	E200FF	-5.0823071090819	-2.1421890807453	-2.4418129968837
SSp-tr6a	007F3B	-2.2187208045144	-1.4035706781472	-0.69622645609594
SSp-ll6b	007F3C	-1.7317165673947	-0.34235522257922	-1.1768281008186
TRS	FF0042	-0.28843198660969	-0.27876983406725	-2.5523173323916
AONpv	7F2B00	-1.2795089178094	2.2188201697654	-4.6593236903632
CENT3gr	0B007F	-0.68335654063758	-5.9049364616032	-1.9225997448196
VCO	007F0A	-2.732953412084	-5.4906010827987	-4.5393064567856
AUDp2/3	007F38	-4.7635801520186	-2.5444849195726	-1.7974603062288
GU5	007F39	-3.3632157214986	1.0604650939312	-3.1431498933766
ENTm2a	00377F	-3.5947010319457	-3.8165810604827	-4.993974158464
ORBm5	007F31	-0.68624071652722	2.4874537709702	-2.2333303711102
PL6a	007F32	-0.92950994145198	1.9381020408909	-1.9827667047727
VISpm6a	007F33	-2.0973768715372	-4.3845722818533	-0.57672258010936
VISl6b	007F35	-3.2955142260411	-4.0647816723337	-1.3499701593909
LPO	6C7F00	-1.0097806400421	0.071709791047318	-5.0623547374979
MOs2/3	7F007F	-1.1352257315853	1.4649455827705	-0.76722341911646
ENTmv2	5B7F00	-3.2046133242367	-3.3834089483558	-5.1568453854111
SUBd-m	39FF00	-1.9247859323586	-3.2556931135275	-1.3834496076941
DCO	00FF14	-2.4400733307713	-6.0608805135187	-3.9069099244977
SUT	00FF17	-1.5526073918105	-5.1443707130484	-3.6669349560736
ANcr2gr	7C7F00	-2.8832026146583	-7.0632527887787	-2.3279084139919
PTLp6a	FF00A1	-2.3648587473983	-2.6240605622706	-0.58343642292159
isl	7F001E	-1.3973702368808	1.1742582936087	-5.7205078934567
LM	00567F	-1.0127395914502	-2.5345893544904	-5.2340191873311
ECT6b	FF00A4	-4.1380396952187	-3.0119953507869	-2.9169089958457
SPVOvl	00FF11	-2.0284352622598	-5.9310008621372	-5.061539315521
MA	607F00	-1.7678221055111	0.0048130629258925	-5.5975687840611
SCsg	007F50	-0.7006299526325	-3.966987487653	-0.64619293012472
SPA	637F00	-0.16577783085232	-2.2469103962498	-3.315004707059
RPA	007F05	-0.097386820068528	-6.4535753073834	-6.1142828800584
DECmo	007F04	-0.81260643628625	-7.1673667831702	-1.1323971140198
ACAd2/3	FFE700	-0.41842018946312	0.72109856266829	-0.79768426818836
DG-mo	4E007F	-2.1107940942499	-2.8932152864298	-2.3203804498199
MDRNv	007F07	-0.83860963877426	-7.5318930150323	-5.2974823578355
SO	00A2FF	-1.4436440443959	-0.65939305292996	-5.7325528608932
LRN	11007F	-1.3255509908895	-7.7036757692813	-5.7518748107832
LH	7F0066	-0.55916753601117	-1.7858107520621	-2.2183181973434
MDm	7F0065	-0.42085502308922	-1.4215324491348	-2.9277598924351
CSm	FF9600	-0.1241348156573	-4.2018516822352	-4.3771431017248
AHNa	7F0069	-0.77095858653703	-0.75393412286449	-5.5275581508913
ADP	7F0068	-0.4419389847542	0.2413237259778	-4.6044773478652
DP1	2BFF00	-0.29497088830896	1.7278657157933	-3.1407746256759
ACAd1	4B7F00	-0.17385439855343	0.5523173118402	-0.60583237612656
SSp-ll1	000BFF	-2.0678554118622	-0.33564213495267	0.067837935418146
VISp6b	FF6A00	-2.535006007698	-3.5446191232222	-0.70223007754289
COApm2	567F00	-2.7495498975435	-2.6014670297175	-5.4783621826933
PS	D3FF00	-0.78145979562153	0.19330168205003	-4.7067513875663
ENTm6	36FF00	-3.2681016141013	-4.273145172077	-2.9972309665397
PRP	7F0700	-0.29433272770393	-6.2326569237227	-4.1374343437578
ANcr1mo	007F02	-2.9662733447069	-6.4538344999281	-1.846507532443
RE	007F58	-0.27469920587351	-1.0332899598424	-4.133536053845
PRMgr	FF0500	-2.4711144052053	-7.2198683037459	-3.0106756149952
PERI6a	25FF00	-4.2189365349554	-2.6898867817858	-3.3669511990307
SIMmo	00797F	-2.3002846164483	-5.9475244647695	-1.5624996248938
PG	00687F	-0.75076626389918	-3.7276288281851	-5.4779545187782
AUDd4	73007F	-4.2715240344382	-2.5459824811164	-1.38141760562
FF	7F006C	-1.1940733378919	-2.4414005806398	-3.9391625009913
PVHdp	7F006B	-0.19503177215546	-0.88055361761959	-4.4496991584679
MOB	B300FF	-1.2060360128416	4.3109518840438	-3.8769852838994
